0.01295,0.0050037
0.02589,0.010004
0.039,0.015008
0.05201,0.020009
0.0654,0.025013
0.0785,0.030016
0.09205,0.035017
0.10566,0.04002
0.11892,0.045023
0.1323,0.050029
0.14564,0.055031
0.15905,0.060034
0.17228,0.065044
0.18577,0.070045
0.19927,0.075046
0.21297,0.080047
0.22674,0.08505
0.2403,0.090053
0.25394,0.095056
0.26784,0.10006
0.28185,0.10506
0.2956,0.11006
0.30948,0.11507
0.32331,0.12007
0.33712,0.12507
0.35151,0.13007
0.36564,0.13507
0.37962,0.14008
0.3938,0.14508
0.40799,0.15008
0.42187,0.15509
0.4359,0.16009
0.45001,0.16509
0.46376,0.17009
0.47761,0.17509
0.49215,0.1801
0.50449,0.1851
0.51418,0.1901
0.52406,0.1951
0.53401,0.20011
0.54388,0.20511
0.55394,0.21012
0.56394,0.21512
0.57364,0.22012
0.58376,0.22512
0.59391,0.23013
0.60417,0.23513
0.61421,0.24013
0.62414,0.24513
0.63432,0.25014
0.64439,0.25514
0.65489,0.26014
0.66487,0.26515
0.67487,0.27015
0.68511,0.27515
0.69538,0.28015
0.70571,0.28516
0.71622,0.29016
0.72659,0.29516
0.73699,0.30016
0.74719,0.30517
0.75784,0.31017
0.76843,0.31518
0.77908,0.32018
0.7894,0.32518
0.79993,0.33018
0.81035,0.33518
0.82092,0.34019
0.8318,0.34519
0.84248,0.35019
0.85322,0.35519
0.86379,0.36019
0.87463,0.3652
0.88518,0.3702
0.8959,0.3752
0.90661,0.3802
0.91721,0.3852
0.92818,0.3902
0.93915,0.39521
0.95026,0.40021
0.9611,0.40522
0.97207,0.41022
0.98302,0.41522
0.9945,0.42023
1.0056,0.42524
1.0169,0.43024
1.0279,0.43524
1.0392,0.44024
1.0504,0.44524
1.0615,0.45024
1.0728,0.45525
1.0839,0.46025
1.0954,0.46525
1.1069,0.47026
1.1185,0.47526
1.1301,0.48026
1.1419,0.48526
1.1534,0.49026
1.1652,0.49526
1.177,0.50027
1.1891,0.50527
1.201,0.51027
1.2133,0.51527
1.2254,0.52028
1.2375,0.52528
1.2499,0.53028
1.2619,0.53529
1.2745,0.54029
1.2871,0.54529
1.2997,0.5503
1.3121,0.5553
1.3246,0.5603
1.3377,0.5653
1.3505,0.5703
1.3635,0.5753
1.3769,0.58031
1.3907,0.58531
1.4043,0.59031
1.4178,0.59531
1.4314,0.60031
1.4454,0.60531
1.459,0.61031
1.4732,0.61531
1.4878,0.62032
1.5024,0.62532
1.5172,0.63032
1.532,0.63533
1.5465,0.64033
1.5618,0.64533
1.577,0.65033
1.5926,0.65534
1.6079,0.66034
1.6236,0.66534
1.6396,0.67034
1.6558,0.67534
1.6723,0.68034
1.6887,0.68534
1.7052,0.69035
1.723,0.69535
1.7403,0.70035
1.758,0.70535
1.7762,0.71036
1.7946,0.71536
1.8133,0.72036
1.8322,0.72536
1.8513,0.73036
1.8709,0.73537
1.8915,0.74037
1.9116,0.74537
1.9328,0.75038
1.9538,0.75538
1.9758,0.76038
1.9983,0.76538
2.0206,0.77038
2.0434,0.77538
2.0667,0.78039
2.0914,0.78539
2.1164,0.79039
2.1427,0.79539
2.1691,0.80039
2.1961,0.8054
2.2244,0.8104
2.2528,0.8154
2.2824,0.8204
2.3129,0.8254
2.3448,0.8304
2.3783,0.83541
2.412,0.84041
2.4469,0.84541
2.4838,0.85041
2.5227,0.85541
2.5621,0.86041
2.6027,0.86541
2.6459,0.87041
2.6898,0.87542
2.7365,0.88042
2.7855,0.88542
2.837,0.89042
2.8913,0.89542
2.948,0.90042
3.0087,0.90542
3.0731,0.91042
3.1432,0.91542
3.218,0.92043
3.2964,0.92543
3.3817,0.93043
3.4749,0.93543
3.5787,0.94043
3.6884,0.94543
3.8118,0.95043
3.9498,0.95543
4.1072,0.96043
4.283,0.96543
4.4884,0.97043
4.7364,0.97544
5.0436,0.98044
5.4474,0.98544
6.0291,0.99044
7.099,0.99544
19.246,1
