0.01269,0.0050007
0.02605,0.010003
0.03883,0.015005
0.0519,0.020009
0.06472,0.025011
0.07794,0.030014
0.09107,0.035015
0.1043,0.040018
0.11728,0.045019
0.13075,0.050023
0.14398,0.055025
0.15759,0.060028
0.17141,0.065029
0.18485,0.07003
0.19855,0.075032
0.21193,0.080035
0.22583,0.085043
0.2394,0.090047
0.25325,0.095047
0.26718,0.10005
0.28122,0.10505
0.29503,0.11006
0.30944,0.11506
0.32359,0.12006
0.33757,0.12506
0.35124,0.13007
0.36485,0.13507
0.37869,0.14007
0.39324,0.14507
0.40712,0.15008
0.4209,0.15508
0.43525,0.16008
0.44938,0.16509
0.46348,0.17009
0.47782,0.1751
0.49215,0.1801
0.50396,0.1851
0.51385,0.19011
0.5235,0.19511
0.53342,0.20012
0.54315,0.20512
0.55316,0.21012
0.56317,0.21513
0.57292,0.22013
0.58286,0.22514
0.59284,0.23014
0.60288,0.23515
0.61304,0.24015
0.62301,0.24515
0.63329,0.25015
0.64379,0.25515
0.65419,0.26016
0.66449,0.26516
0.67468,0.27017
0.6846,0.27517
0.69476,0.28017
0.70486,0.28517
0.71509,0.29018
0.72547,0.29518
0.73597,0.30019
0.74637,0.30519
0.75688,0.31019
0.76709,0.31519
0.7775,0.3202
0.78812,0.3252
0.79857,0.3302
0.80921,0.3352
0.81988,0.34021
0.83069,0.34521
0.84124,0.35021
0.85203,0.35522
0.86273,0.36023
0.87339,0.36523
0.88423,0.37023
0.89512,0.37523
0.90597,0.38024
0.91667,0.38524
0.9278,0.39025
0.93875,0.39525
0.94963,0.40025
0.96074,0.40525
0.97188,0.41026
0.98297,0.41526
0.99422,0.42027
1.0055,0.42527
1.0168,0.43027
1.028,0.43527
1.0391,0.44027
1.0501,0.44528
1.0613,0.45028
1.0724,0.45528
1.0838,0.46028
1.0956,0.46529
1.1074,0.47029
1.1186,0.47529
1.13,0.48029
1.1415,0.4853
1.1532,0.49031
1.165,0.49531
1.1768,0.50031
1.1889,0.50531
1.2008,0.51031
1.2129,0.51532
1.2251,0.52032
1.2375,0.52533
1.2498,0.53033
1.2623,0.53533
1.275,0.54033
1.2879,0.54533
1.3005,0.55034
1.3132,0.55534
1.3262,0.56034
1.3389,0.56534
1.3515,0.57034
1.3646,0.57535
1.3781,0.58035
1.3917,0.58535
1.405,0.59035
1.4185,0.59535
1.4323,0.60035
1.446,0.60535
1.4603,0.61036
1.4744,0.61536
1.4888,0.62036
1.5031,0.62536
1.5178,0.63036
1.5324,0.63536
1.5472,0.64037
1.5619,0.64537
1.5771,0.65038
1.5924,0.65538
1.608,0.66038
1.6236,0.66538
1.6398,0.67038
1.6562,0.67538
1.6727,0.68039
1.6895,0.68539
1.7065,0.69039
1.724,0.69539
1.7411,0.7004
1.7591,0.7054
1.7775,0.7104
1.7956,0.71541
1.8149,0.72041
1.8342,0.72541
1.8536,0.73041
1.8734,0.73542
1.8932,0.74042
1.9134,0.74542
1.9344,0.75042
1.9559,0.75542
1.9776,0.76043
1.9998,0.76543
2.0226,0.77043
2.0461,0.77543
2.0696,0.78044
2.0932,0.78544
2.1178,0.79044
2.1434,0.79544
2.1694,0.80044
2.197,0.80544
2.2251,0.81045
2.2536,0.81545
2.2836,0.82045
2.3144,0.82545
2.3465,0.83045
2.3789,0.83546
2.4131,0.84046
2.4487,0.84546
2.4848,0.85046
2.523,0.85546
2.5615,0.86046
2.6021,0.86546
2.6451,0.87047
2.6898,0.87547
2.7359,0.88047
2.7848,0.88547
2.8356,0.89047
2.8914,0.89547
2.9509,0.90047
3.0142,0.90547
3.0782,0.91047
3.1475,0.91547
3.2214,0.92047
3.301,0.92548
3.3847,0.93048
3.4767,0.93548
3.5782,0.94048
3.6888,0.94548
3.8109,0.95048
3.9444,0.95548
4.0963,0.96048
4.2753,0.96548
4.4822,0.97048
4.7321,0.97548
5.0389,0.98048
5.45,0.98549
6.0277,0.99049
7.0795,0.99549
20.663,1
