arrivalRate,brownoutMethod,discipline,outDir,relativeDeviation,seed,timeNmu,timeNsigma,timeYmu,timeYsigma,optionalRatio,rtAvg,rtMax,rtP95,rtP99,rtP999,utilization
90,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0003-arrivalRate0090,1,3,0.00067,6.7e-06,0.07,0.0007,0.147720213691,0.0546280951919,0.238029909734,0.201919149976,0.218550925831,0.227591337037,0.974660565934
1,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0004-arrivalRate0001,1,4,0.00067,6.7e-06,0.07,0.0007,1.0,0.0760458777504,0.169148944892,0.121951611929,0.155705982153,0.167804648618,0.0707409525899
2,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0004-arrivalRate0002,1,4,0.00067,6.7e-06,0.07,0.0007,1.0,0.0845876648752,0.221153837498,0.140757961321,0.195112817181,0.218353757119,0.130119572159
3,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0004-arrivalRate0003,1,4,0.00067,6.7e-06,0.07,0.0007,1.0,0.0910633741923,0.240365919041,0.180662483594,0.216839473242,0.237659156581,0.201748870463
4,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0004-arrivalRate0004,1,4,0.00067,6.7e-06,0.07,0.0007,0.981873111782,0.0932271659933,0.218748999239,0.17560217345,0.204009791815,0.217229830538,0.25483625926
5,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0004-arrivalRate0005,1,4,0.00067,6.7e-06,0.07,0.0007,0.977777777778,0.0959531411989,0.205691131073,0.175534703531,0.198407789002,0.205072233571,0.313998468913
6,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0004-arrivalRate0006,1,4,0.00067,6.7e-06,0.07,0.0007,0.95841995842,0.0999027231384,0.225050807189,0.177812765612,0.19930664897,0.219951161641,0.366369922501
7,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0004-arrivalRate0007,1,4,0.00067,6.7e-06,0.07,0.0007,0.946180555556,0.103437615867,0.2082849485,0.184193862584,0.202303428667,0.207545502259,0.431574054205
8,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0004-arrivalRate0008,1,4,0.00067,6.7e-06,0.07,0.0007,0.924332344214,0.10684321523,0.217283395293,0.189363305976,0.207626568002,0.214274661033,0.485061202022
9,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0004-arrivalRate0009,1,4,0.00067,6.7e-06,0.07,0.0007,0.906208718626,0.106736536519,0.22801152563,0.190300077177,0.209688265409,0.228000536936,0.533454818667
10,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0004-arrivalRate0010,1,4,0.00067,6.7e-06,0.07,0.0007,0.877790834313,0.107901342659,0.225971963787,0.190489316771,0.208264014193,0.220280087626,0.585649666108
20,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0004-arrivalRate0020,1,4,0.00067,6.7e-06,0.07,0.0007,0.62209631728,0.105757266413,0.226396316045,0.202325800981,0.213383537401,0.223008215046,0.856398621308
30,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0004-arrivalRate0030,1,4,0.00067,6.7e-06,0.07,0.0007,0.440572267058,0.0910641171589,0.230211885556,0.202733846937,0.214355694058,0.22640568374,0.94530233384
40,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0004-arrivalRate0040,1,4,0.00067,6.7e-06,0.07,0.0007,0.334789732387,0.079724520191,0.230576467469,0.202814496981,0.215810765914,0.227604524249,0.96918121718
50,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0004-arrivalRate0050,1,4,0.00067,6.7e-06,0.07,0.0007,0.269729610903,0.0712401761769,0.235376157741,0.204693611489,0.217749885161,0.225904838929,0.976227770371
60,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0004-arrivalRate0060,1,4,0.00067,6.7e-06,0.07,0.0007,0.224833456699,0.0620976791306,0.235347145123,0.200850188072,0.216205787821,0.228646120479,0.964222500979
70,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0004-arrivalRate0070,1,4,0.00067,6.7e-06,0.07,0.0007,0.19153321706,0.0606053879125,0.236984343257,0.200930840208,0.21606765632,0.227956402065,0.977114715213
80,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0004-arrivalRate0080,1,4,0.00067,6.7e-06,0.07,0.0007,0.165928591198,0.0571916542341,0.236341137534,0.2029463236,0.217485523973,0.229151807938,0.977581384386
90,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0004-arrivalRate0090,1,4,0.00067,6.7e-06,0.07,0.0007,0.145994356521,0.0542956946112,0.233155036314,0.201227750981,0.219072977299,0.226866638179,0.977702711915
1,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0005-arrivalRate0001,1,5,0.00067,6.7e-06,0.07,0.0007,1.0,0.081448727843,0.181140539825,0.135753224499,0.156896027569,0.1787160886,0.0630551910193
2,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0005-arrivalRate0002,1,5,0.00067,6.7e-06,0.07,0.0007,1.0,0.0819004029053,0.22570046307,0.133201150198,0.180774006168,0.223325722377,0.12265061209
3,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0005-arrivalRate0003,1,5,0.00067,6.7e-06,0.07,0.0007,1.0,0.0856510780117,0.246211999963,0.148420989578,0.196481778882,0.242191104439,0.192429083025
4,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0005-arrivalRate0004,1,5,0.00067,6.7e-06,0.07,0.0007,0.988372093023,0.0893572121899,0.221643068445,0.170558985556,0.200398502738,0.220804528742,0.261314460187
5,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0005-arrivalRate0005,1,5,0.00067,6.7e-06,0.07,0.0007,0.964757709251,0.0925890918156,0.208093664599,0.168841633034,0.198437051288,0.205468252489,0.335461173666
6,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0005-arrivalRate0006,1,5,0.00067,6.7e-06,0.07,0.0007,0.943262411348,0.0991488392708,0.210150974371,0.184640795895,0.203025815747,0.209542995429,0.409343436245
7,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0005-arrivalRate0007,1,5,0.00067,6.7e-06,0.07,0.0007,0.929339477727,0.101887867467,0.210355001977,0.18825890382,0.205105964529,0.210237054339,0.467732162355
8,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0005-arrivalRate0008,1,5,0.00067,6.7e-06,0.07,0.0007,0.907008086253,0.104909047527,0.219932914266,0.192929282971,0.209173491403,0.219767420584,0.519845761003
9,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0005-arrivalRate0009,1,5,0.00067,6.7e-06,0.07,0.0007,0.885542168675,0.109569334415,0.224105952916,0.195171546998,0.210945870216,0.222853708069,0.567689836853
10,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0005-arrivalRate0010,1,5,0.00067,6.7e-06,0.07,0.0007,0.851612903226,0.10814262426,0.213996971735,0.193173529537,0.209327983261,0.212928317099,0.611064863165
20,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0005-arrivalRate0020,1,5,0.00067,6.7e-06,0.07,0.0007,0.593650793651,0.104366286105,0.226760205355,0.20258453326,0.216571822897,0.222381453799,0.874489666189
30,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0005-arrivalRate0030,1,5,0.00067,6.7e-06,0.07,0.0007,0.435472242249,0.091507803959,0.232402691492,0.201608089735,0.213590594873,0.225490186155,0.948608319496
40,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0005-arrivalRate0040,1,5,0.00067,6.7e-06,0.07,0.0007,0.337131739855,0.0794427443538,0.237973859364,0.203680797111,0.216357450637,0.227211125342,0.961407488319
50,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0005-arrivalRate0050,1,5,0.00067,6.7e-06,0.07,0.0007,0.270541082164,0.0711107442207,0.228871991429,0.202163271503,0.21487861536,0.223346290173,0.964709028519
60,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0005-arrivalRate0060,1,5,0.00067,6.7e-06,0.07,0.0007,0.228990411732,0.0654737394072,0.235643293358,0.20294448751,0.216264452052,0.225262510351,0.976330623181
70,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0005-arrivalRate0070,1,5,0.00067,6.7e-06,0.07,0.0007,0.195247270392,0.0611994780397,0.236771060694,0.202567696416,0.216044724123,0.22877166058,0.982510687116
80,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0005-arrivalRate0080,1,5,0.00067,6.7e-06,0.07,0.0007,0.169715733183,0.0576940199741,0.299698066349,0.202248331083,0.219076165801,0.230574345894,0.981910201395
90,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0005-arrivalRate0090,1,5,0.00067,6.7e-06,0.07,0.0007,0.14846671653,0.0551830680772,0.291868019774,0.203740197382,0.219580650439,0.249369561007,0.978169650329
1,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0006-arrivalRate0001,1,6,0.00067,6.7e-06,0.07,0.0007,1.0,0.0737780152528,0.129391511046,0.111950732567,0.123919621222,0.128844322064,0.0635529433116
2,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0006-arrivalRate0002,1,6,0.00067,6.7e-06,0.07,0.0007,1.0,0.0801330660562,0.174386381344,0.13180231877,0.162514867415,0.17302388086,0.131470998578
3,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0006-arrivalRate0003,1,6,0.00067,6.7e-06,0.07,0.0007,1.0,0.0863699879958,0.189791955615,0.156216282419,0.180741197885,0.189275318342,0.203413967417
4,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0006-arrivalRate0004,1,6,0.00067,6.7e-06,0.07,0.0007,0.985632183908,0.0911364879084,0.206611841911,0.165977759937,0.19279212425,0.205468192087,0.266202402415
5,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0006-arrivalRate0005,1,6,0.00067,6.7e-06,0.07,0.0007,0.972540045767,0.0964228741463,0.231777497745,0.169890187751,0.211734011704,0.231691708909,0.331064369557
6,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0006-arrivalRate0006,1,6,0.00067,6.7e-06,0.07,0.0007,0.947858472998,0.0983624791032,0.215239885248,0.179620358409,0.194768182892,0.211576200984,0.397875393538
7,queuecut,ps,results-ps-queuecut-relativeDeviation0001-seed0006-arrivalRate0007,1,6,0.00067,6.7e-06,0.07,0.0007,0.935897435897,0.101292220012,0.212246224305,0.190599397064,0.202235001087,0.211776123466,0.458683493405
