arrivalRate,brownoutMethod,discipline,outDir,relativeDeviation,seed,timeNmu,timeNsigma,timeYmu,timeYsigma,optionalRatio,rtAvg,rtMax,rtP95,rtP99,rtP999,utilization
1,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0001,1,0,0.00067,6.7e-06,0.07,0.0007,1.0,0.071628705534,0.138796727773,0.0713117738497,0.129122827823,0.137829337778,0.0603807330847
2,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0002,1,0,0.00067,6.7e-06,0.07,0.0007,1.0,0.0757712734903,0.181812541588,0.121547830527,0.139565043011,0.174632915838,0.133065032475
3,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0003,1,0,0.00067,6.7e-06,0.07,0.0007,1.0,0.0793193529032,0.191636667636,0.133513049196,0.157878032125,0.191362897765,0.203583229247
4,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0004,1,0,0.00067,6.7e-06,0.07,0.0007,1.0,0.0844918031038,0.260399909046,0.13998148765,0.192994809292,0.237796591898,0.270063262679
5,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0005,1,0,0.00067,6.7e-06,0.07,0.0007,1.0,0.0882377513518,0.278005240637,0.165735764031,0.193777464378,0.248729681822,0.336016703871
6,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0006,1,0,0.00067,6.7e-06,0.07,0.0007,1.0,0.097964900999,0.358759377845,0.187158808943,0.264574188721,0.347238752656,0.409342516236
7,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0007,1,0,0.00067,6.7e-06,0.07,0.0007,1.0,0.104701012996,0.378693642865,0.207842717532,0.29334647484,0.373218752813,0.487909665566
8,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0008,1,0,0.00067,6.7e-06,0.07,0.0007,1.0,0.117822320411,0.402211348027,0.267698940651,0.342549446641,0.401400335594,0.567829845091
9,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0009,1,0,0.00067,6.7e-06,0.07,0.0007,1.0,0.130505103668,0.431956800556,0.288093652629,0.4000277515,0.429895918349,0.644741346655
10,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0010,1,0,0.00067,6.7e-06,0.07,0.0007,0.997835497835,0.147733506343,0.483903896634,0.334257622361,0.432927577829,0.474101003584,0.707061719607
20,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0020,1,0,0.00067,6.7e-06,0.07,0.0007,0.667602470522,0.254080681087,0.491320956961,0.457319299489,0.479669740898,0.489811732578,0.930375086762
30,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0030,1,0,0.00067,6.7e-06,0.07,0.0007,0.458725970599,0.249162618808,0.489968805554,0.451388521834,0.478264544578,0.489252987122,0.958176366496
40,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0040,1,0,0.00067,6.7e-06,0.07,0.0007,0.346545866365,0.248743142141,0.49110786808,0.45565091509,0.481607551434,0.489027336639,0.969182910983
50,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0050,1,0,0.00067,6.7e-06,0.07,0.0007,0.273521505376,0.243257194846,0.490317444733,0.44729836675,0.477422078301,0.488419173737,0.972549594751
60,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0060,1,0,0.00067,6.7e-06,0.07,0.0007,0.227876520112,0.239122873955,0.49132861705,0.445987661549,0.476597013737,0.488065124521,0.977352396381
70,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0070,1,0,0.00067,6.7e-06,0.07,0.0007,0.195243451711,0.236411723557,0.493230316373,0.442894359584,0.475346597692,0.488915089572,0.982200585147
80,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0080,1,0,0.00067,6.7e-06,0.07,0.0007,0.169491525424,0.242930378776,0.492869629471,0.446114061955,0.474196554731,0.487145655796,0.984755158873
90,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0090,1,0,0.00067,6.7e-06,0.07,0.0007,0.149782473586,0.237007050501,0.488149003575,0.440182071571,0.469069886932,0.486830361347,0.9872855171
100,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0100,1,0,0.00067,6.7e-06,0.07,0.0007,0.132471550105,0.236846531708,0.490663044472,0.442015744793,0.471560919642,0.485721980259,0.990500706491
200,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0200,1,0,0.00067,6.7e-06,0.07,0.0007,0.0623433060338,0.233954735699,0.481549144675,0.441441553603,0.465275838845,0.476222088793,0.996145019795
300,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0300,1,0,0.00067,6.7e-06,0.07,0.0007,0.0381603250831,0.208038179449,0.484539807988,0.392283336444,0.419978139682,0.473442340174,0.997622099023
400,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0400,1,0,0.00067,6.7e-06,0.07,0.0007,0.0261104524525,0.238985546704,0.489273071754,0.453572506217,0.474067227694,0.48338737559,0.999350492079
500,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0500,1,0,0.00067,6.7e-06,0.07,0.0007,0.0190137579224,0.239873952515,0.491701929811,0.456992281359,0.477135903592,0.484448472033,0.999516025107
600,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0600,1,0,0.00067,6.7e-06,0.07,0.0007,0.0142050159162,0.220768998648,0.494412493897,0.425577442652,0.472068622441,0.485427155355,0.9997093323
700,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0700,1,0,0.00067,6.7e-06,0.07,0.0007,0.0108496235845,0.214875938107,0.491832081809,0.41300368215,0.468328922353,0.485694062467,0.999736052612
800,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0800,1,0,0.00067,6.7e-06,0.07,0.0007,0.008239710713,0.21564951248,0.494440957459,0.414395580274,0.473021019098,0.487490262233,0.999867470839
900,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0000-arrivalRate0900,1,0,0.00067,6.7e-06,0.07,0.0007,0.00631283610007,0.222670213304,0.492923772204,0.442496579648,0.477651808024,0.487522477693,0.999957415652
1,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0001,1,1,0.00067,6.7e-06,0.07,0.0007,1.0,0.075384996421,0.15215851677,0.116065355374,0.14009435546,0.150952100639,0.0681324784579
2,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0002,1,1,0.00067,6.7e-06,0.07,0.0007,1.0,0.0775898510986,0.219945626447,0.12897897572,0.184687225526,0.214720338912,0.147010897504
3,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0003,1,1,0.00067,6.7e-06,0.07,0.0007,1.0,0.0812447695453,0.239679238007,0.134277074747,0.200044512771,0.233579497981,0.212695587268
4,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0004,1,1,0.00067,6.7e-06,0.07,0.0007,1.0,0.0846207106224,0.249546043787,0.140548272586,0.198938435257,0.243549471627,0.286775846449
5,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0005,1,1,0.00067,6.7e-06,0.07,0.0007,1.0,0.088261518541,0.255466127255,0.156679277596,0.21191518686,0.249873310945,0.349071748573
6,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0006,1,1,0.00067,6.7e-06,0.07,0.0007,1.0,0.0916561231306,0.29346541153,0.173768467356,0.236411725979,0.27524729088,0.419068582413
7,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0007,1,1,0.00067,6.7e-06,0.07,0.0007,1.0,0.101383456134,0.333012865869,0.208681050882,0.270866131495,0.332237740591,0.491002190156
8,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0008,1,1,0.00067,6.7e-06,0.07,0.0007,0.997202797203,0.111868525428,0.3792337836,0.237113925372,0.343070957385,0.377521665798,0.555325851368
9,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0009,1,1,0.00067,6.7e-06,0.07,0.0007,0.993678887484,0.12559602624,0.41144356695,0.277046484816,0.354030152892,0.388861154375,0.613206851037
10,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0010,1,1,0.00067,6.7e-06,0.07,0.0007,0.98732718894,0.138967569916,0.421865476088,0.307439694117,0.377867399199,0.415354178126,0.667449605244
20,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0020,1,1,0.00067,6.7e-06,0.07,0.0007,0.687747035573,0.242584548614,0.489016380313,0.444140905219,0.475559945027,0.487101617367,0.947979315367
30,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0030,1,1,0.00067,6.7e-06,0.07,0.0007,0.461740435109,0.255676148766,0.491286920966,0.45389700147,0.478221591586,0.486774944189,0.966548971435
40,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0040,1,1,0.00067,6.7e-06,0.07,0.0007,0.341436155351,0.228653247688,0.489210747044,0.419528865991,0.469335826079,0.485336883802,0.967891123339
50,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0050,1,1,0.00067,6.7e-06,0.07,0.0007,0.273521505376,0.241584362693,0.490556155177,0.450552148724,0.479540250676,0.489291535524,0.973591485886
60,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0060,1,1,0.00067,6.7e-06,0.07,0.0007,0.227805695142,0.243114670638,0.489459465494,0.446223033817,0.47676500396,0.488279161012,0.981461883359
70,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0070,1,1,0.00067,6.7e-06,0.07,0.0007,0.195028067362,0.238126624527,0.491600204014,0.443086908205,0.47457620091,0.487445066715,0.983246381727
80,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0080,1,1,0.00067,6.7e-06,0.07,0.0007,0.167360532889,0.229585881287,0.489611510022,0.435769156205,0.468452898359,0.484887431398,0.982434819007
90,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0090,1,1,0.00067,6.7e-06,0.07,0.0007,0.148595367176,0.239935372185,0.490555234956,0.441175565023,0.470337763071,0.487586973321,0.987780394376
100,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0100,1,1,0.00067,6.7e-06,0.07,0.0007,0.132578281146,0.23842788368,0.49134219564,0.442156867483,0.472760915755,0.488332643142,0.987271988835
200,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0200,1,1,0.00067,6.7e-06,0.07,0.0007,0.0623085917924,0.23476163667,0.48448645744,0.441326200432,0.465504826163,0.47658593938,0.995863383927
300,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0300,1,1,0.00067,6.7e-06,0.07,0.0007,0.0385244682433,0.230316355809,0.487043232647,0.4425121267,0.46908673611,0.481623674895,0.998026675087
400,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0400,1,1,0.00067,6.7e-06,0.07,0.0007,0.026399977745,0.217988001326,0.490796767301,0.408791008536,0.463965857065,0.480646990611,0.999195108259
500,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0500,1,1,0.00067,6.7e-06,0.07,0.0007,0.0193627724986,0.23939689194,0.492280143449,0.455981557445,0.477171488695,0.485227049254,0.999528197546
600,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0600,1,1,0.00067,6.7e-06,0.07,0.0007,0.0145706236824,0.239859503388,0.492883046705,0.456914410925,0.47827450907,0.486692881102,0.999808464558
700,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0700,1,1,0.00067,6.7e-06,0.07,0.0007,0.0111052437873,0.204587173267,0.422402518959,0.39245897659,0.412640468549,0.418847602367,0.999670376706
800,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0800,1,1,0.00067,6.7e-06,0.07,0.0007,0.0084395837402,0.23332983578,0.493206598551,0.457155101214,0.481483981596,0.487746617078,0.999960193196
900,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0001-arrivalRate0900,1,1,0.00067,6.7e-06,0.07,0.0007,0.00645489641133,0.226763643246,0.49285629897,0.446327558814,0.478490742619,0.48842446972,0.999930387766
1,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0001,1,2,0.00067,6.7e-06,0.07,0.0007,1.0,0.0721622982127,0.146635285995,0.0714856692632,0.12443919049,0.144415676445,0.0559876643561
2,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0002,1,2,0.00067,6.7e-06,0.07,0.0007,1.0,0.0773550224513,0.19079035806,0.127677007619,0.16794806197,0.188639704535,0.136893753104
3,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0003,1,2,0.00067,6.7e-06,0.07,0.0007,1.0,0.0801179557482,0.24601215122,0.132253412193,0.197776077637,0.236567737808,0.202690012818
4,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0004,1,2,0.00067,6.7e-06,0.07,0.0007,1.0,0.0834371275734,0.289395458115,0.137001942931,0.1976579766,0.273802395231,0.27154281766
5,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0005,1,2,0.00067,6.7e-06,0.07,0.0007,1.0,0.0883962799956,0.315425442251,0.164653045721,0.207550880804,0.293329166094,0.343233372179
6,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0006,1,2,0.00067,6.7e-06,0.07,0.0007,1.0,0.0976786857575,0.340825019639,0.197769097782,0.267175439826,0.336820609826,0.410715747807
7,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0007,1,2,0.00067,6.7e-06,0.07,0.0007,1.0,0.105927910119,0.384206644883,0.231537519645,0.313617113669,0.38300535643,0.485919983043
8,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0008,1,2,0.00067,6.7e-06,0.07,0.0007,1.0,0.118577650691,0.42384205266,0.275574129393,0.372414292177,0.416223060776,0.556305258998
9,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0009,1,2,0.00067,6.7e-06,0.07,0.0007,1.0,0.128626896917,0.479803641493,0.307727601147,0.433767496552,0.478818722396,0.616350791211
10,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0010,1,2,0.00067,6.7e-06,0.07,0.0007,0.992324561404,0.142820016565,0.479331623548,0.323957922303,0.437667116627,0.468697888432,0.689847907221
20,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0020,1,2,0.00067,6.7e-06,0.07,0.0007,0.668684645019,0.266527795442,0.491943652174,0.457307579434,0.479856210686,0.490372063229,0.941936501208
30,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0030,1,2,0.00067,6.7e-06,0.07,0.0007,0.451242120875,0.249391723527,0.490960650598,0.454183030215,0.4800616484,0.489964934552,0.95640558128
40,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0040,1,2,0.00067,6.7e-06,0.07,0.0007,0.334984860996,0.219253737587,0.487889660881,0.401711435067,0.446762243156,0.473270252785,0.962775423359
50,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0050,1,2,0.00067,6.7e-06,0.07,0.0007,0.271050877583,0.233806567967,0.491451291918,0.437833284732,0.475231129753,0.487561438956,0.972156327207
60,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0060,1,2,0.00067,6.7e-06,0.07,0.0007,0.225662896347,0.240112352451,0.491520598173,0.445213404484,0.478904318612,0.486243164975,0.976074735838
70,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0070,1,2,0.00067,6.7e-06,0.07,0.0007,0.192792218147,0.224079885683,0.491949659083,0.425185781327,0.465261495174,0.486146334319,0.977299574403
80,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0080,1,2,0.00067,6.7e-06,0.07,0.0007,0.16604657572,0.22346238943,0.492060004046,0.427857768415,0.466007617063,0.488993437838,0.982488153974
90,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0090,1,2,0.00067,6.7e-06,0.07,0.0007,0.146975831186,0.235975463661,0.493274333125,0.439841654503,0.469246190854,0.486992621955,0.983918503295
100,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0100,1,2,0.00067,6.7e-06,0.07,0.0007,0.131367587193,0.23351392024,0.490187424184,0.437981993393,0.46950242469,0.485919249406,0.987032724186
200,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0200,1,2,0.00067,6.7e-06,0.07,0.0007,0.0624407648994,0.231064718205,0.485898135773,0.439750050802,0.465521402184,0.479304802335,0.995699400721
300,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0300,1,2,0.00067,6.7e-06,0.07,0.0007,0.0383560628521,0.228866864544,0.487059343939,0.439679945968,0.468278063754,0.480845371554,0.997847888475
400,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0400,1,2,0.00067,6.7e-06,0.07,0.0007,0.0263362379974,0.23306149131,0.490891127252,0.446590613217,0.473597787342,0.48386098917,0.998991698607
500,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0500,1,2,0.00067,6.7e-06,0.07,0.0007,0.0192025277024,0.239152188392,0.490514152029,0.454874464624,0.476895161734,0.48495522338,0.999486896702
600,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0600,1,2,0.00067,6.7e-06,0.07,0.0007,0.0143647840655,0.236484726949,0.490032225611,0.452272163054,0.47682774294,0.485841676691,0.999829470935
700,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0700,1,2,0.00067,6.7e-06,0.07,0.0007,0.0109905840438,0.214118412816,0.491033058248,0.408766335281,0.464799854509,0.483269730588,0.999796869394
800,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0800,1,2,0.00067,6.7e-06,0.07,0.0007,0.00833298670327,0.223096213629,0.490693729679,0.442239833614,0.477509922529,0.48615887794,0.999874778425
900,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0002-arrivalRate0900,1,2,0.00067,6.7e-06,0.07,0.0007,0.00641422521608,0.233885308149,0.492372807854,0.45944304319,0.480831299293,0.488555012653,0.999906377356
1,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0001,1,3,0.00067,6.7e-06,0.07,0.0007,1.0,0.0713993842789,0.108094856587,0.0750571064484,0.0986741622424,0.107152787153,0.0571764783772
2,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0002,1,3,0.00067,6.7e-06,0.07,0.0007,1.0,0.0752955457036,0.167196231624,0.117460689191,0.134997133107,0.162232868254,0.131115594557
3,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0003,1,3,0.00067,6.7e-06,0.07,0.0007,1.0,0.0793626987511,0.285861858192,0.130690299665,0.200545737529,0.273772986616,0.207268137116
4,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0004,1,3,0.00067,6.7e-06,0.07,0.0007,1.0,0.0823717990595,0.319015330667,0.137978376006,0.204251652881,0.300209002091,0.278803704626
5,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0005,1,3,0.00067,6.7e-06,0.07,0.0007,1.0,0.0858161460824,0.338907414153,0.138544332741,0.206338376537,0.313245879641,0.359158962492
6,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0006,1,3,0.00067,6.7e-06,0.07,0.0007,1.0,0.0986628161306,0.450690534283,0.185639022988,0.355511732745,0.433765180622,0.441668315731
7,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0007,1,3,0.00067,6.7e-06,0.07,0.0007,0.995588235294,0.107362407344,0.460007619192,0.216483986342,0.370461164905,0.458262718504,0.513754492146
8,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0008,1,3,0.00067,6.7e-06,0.07,0.0007,0.98944591029,0.114882161886,0.448911840113,0.234761653081,0.376089649481,0.441575347517,0.571330555535
9,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0009,1,3,0.00067,6.7e-06,0.07,0.0007,0.988193624557,0.1307859039,0.458682717009,0.296065719493,0.410736319457,0.45222711837,0.638251098759
10,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0010,1,3,0.00067,6.7e-06,0.07,0.0007,0.98275862069,0.148993227563,0.484575568293,0.324277466811,0.438161393517,0.482621873106,0.693670269434
20,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0020,1,3,0.00067,6.7e-06,0.07,0.0007,0.665568369028,0.262889727988,0.492063607667,0.446546984553,0.477276499277,0.488814534947,0.948217083354
30,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0030,1,3,0.00067,6.7e-06,0.07,0.0007,0.452248234857,0.244631588882,0.491178052846,0.445089027137,0.477808648647,0.488820635565,0.956398054888
40,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0040,1,3,0.00067,6.7e-06,0.07,0.0007,0.334709606386,0.23078341929,0.489782034202,0.438938533979,0.473961507027,0.48764527971,0.964408156423
50,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0050,1,3,0.00067,6.7e-06,0.07,0.0007,0.271520247842,0.24462513627,0.490816888646,0.450982006855,0.479916734375,0.489100128696,0.977410694683
60,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0060,1,3,0.00067,6.7e-06,0.07,0.0007,0.224606845513,0.242898106488,0.491698844727,0.449879693983,0.478475221703,0.489146965692,0.97662348208
70,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0070,1,3,0.00067,6.7e-06,0.07,0.0007,0.190416339356,0.234193424238,0.490296467648,0.438286166247,0.472751537855,0.487653656316,0.980864547063
80,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0080,1,3,0.00067,6.7e-06,0.07,0.0007,0.168594120106,0.23922244118,0.49330947489,0.444588702112,0.472992683228,0.488414172984,0.98577434106
90,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0090,1,3,0.00067,6.7e-06,0.07,0.0007,0.150049850449,0.23688196931,0.490450482389,0.44142404439,0.471622529205,0.486265456234,0.98693257315
100,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0100,1,3,0.00067,6.7e-06,0.07,0.0007,0.133870606671,0.229539780773,0.489923909545,0.435755511726,0.470001723473,0.486299717982,0.987782691716
200,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0200,1,3,0.00067,6.7e-06,0.07,0.0007,0.0621802002225,0.224931999336,0.486090127352,0.431138019821,0.462559057144,0.478154441901,0.995496876995
300,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0300,1,3,0.00067,6.7e-06,0.07,0.0007,0.0385329964328,0.238354943889,0.487611122132,0.449962037974,0.471318213569,0.481835149669,0.998784014611
400,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0400,1,3,0.00067,6.7e-06,0.07,0.0007,0.0263786969091,0.227081244828,0.487387678868,0.437215844991,0.471854642212,0.483382682304,0.999033318353
500,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0500,1,3,0.00067,6.7e-06,0.07,0.0007,0.019398142969,0.216321526249,0.486515517426,0.409615812279,0.463877709269,0.479283809161,0.999617853472
600,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0600,1,3,0.00067,6.7e-06,0.07,0.0007,0.0145457257944,0.230670863317,0.489177270305,0.44575888444,0.475810626889,0.485549503088,0.999796554208
700,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0700,1,3,0.00067,6.7e-06,0.07,0.0007,0.0109949560043,0.239469652306,0.492609771659,0.458944061711,0.479430841186,0.487239927107,0.999989496537
800,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0800,1,3,0.00067,6.7e-06,0.07,0.0007,0.00831093996731,0.20079950887,0.42198154267,0.392538047017,0.412504074415,0.418428786398,0.999856995473
900,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0003-arrivalRate0900,1,3,0.00067,6.7e-06,0.07,0.0007,0.00621057264414,0.232332075058,0.491998596634,0.455549865599,0.479854472588,0.487359032748,0.99998256359
1,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0004-arrivalRate0001,1,4,0.00067,6.7e-06,0.07,0.0007,1.0,0.0735171421182,0.15351759287,0.0970236187072,0.132560555609,0.151421889144,0.0707409525899
2,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0004-arrivalRate0002,1,4,0.00067,6.7e-06,0.07,0.0007,1.0,0.0782686464702,0.181153837498,0.127841839516,0.162814532371,0.17901179112,0.130119572159
3,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0004-arrivalRate0003,1,4,0.00067,6.7e-06,0.07,0.0007,1.0,0.0818022886966,0.199858526135,0.137432694031,0.189586842335,0.198931719352,0.201748870463
4,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0004-arrivalRate0004,1,4,0.00067,6.7e-06,0.07,0.0007,1.0,0.0862427574739,0.271416427172,0.153908535278,0.211306806608,0.254432035491,0.259031095638
5,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0004-arrivalRate0005,1,4,0.00067,6.7e-06,0.07,0.0007,1.0,0.0890269659284,0.315369192796,0.16250055209,0.217968680372,0.291853055295,0.320259904134
6,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0004-arrivalRate0006,1,4,0.00067,6.7e-06,0.07,0.0007,1.0,0.094692923911,0.344671036545,0.178808472136,0.236518858728,0.31571966007,0.381302440655
7,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0004-arrivalRate0007,1,4,0.00067,6.7e-06,0.07,0.0007,1.0,0.102447622367,0.365600924938,0.210949544205,0.262594806142,0.330054169788,0.45684168095
8,queuecut,fifo,results-fifo-queuecut-relativeDeviation0001-seed0004-arrivalRate0008,1,4,0.00067,6.7e-06,0.07,0.0007,1.0,0.111489466695,0.388456242752,0.231388260195,0.281966969452,0.359579974152,0.527205033022
