loadBalancingAlgorithm, numRequests, avgResponseTime, p95ResponseTime, p99ResponseTime, maxResponseTime, stddevResponseTime, serviceRate, arrivalRateFrac, s0 util, s1 util, s2 util, s3 util, s4 util, s5 util, s6 util, s7 util, s8 util, s9 util, s10 util, s11 util, s12 util, s13 util
SQF                 ,  728813, 1.0169, 2.8333, 16.1885, 177.4039, 3.9294, 1.0000, 0.5211, 0.5147, 0.5125, 0.5051, 0.5153, 0.5214, 0.5173, 0.5185, 0.5168, 0.5285, 0.5256, 0.5306, 0.5254, 0.5392, 0.5480
