arrivalRate,rtAvg,rt95,rt99,rtMax,optionalRatio,utilization
1,0.0723192413904,0.0981692282306,0.137783575621,0.194985877733,1.0,0.0671627316357
2,0.0762011414278,0.125728572887,0.161591425873,0.237887419464,1.0,0.138485942711
3,0.0797856883146,0.13827184114,0.183998227548,0.2608400792,1.0,0.206840588102
4,0.0841766167935,0.148117104668,0.205159833309,0.291587884157,1.0,0.277724016535
5,0.090251012361,0.170541336751,0.244630841077,0.425668897904,1.0,0.346162113312
6,0.0966169134171,0.194584328239,0.279387161238,0.472723305824,1.0,0.416378093644
7,0.104784790029,0.219412574552,0.316029696746,0.495244127863,0.999568469505,0.484918182213
8,0.114817094247,0.24969685904,0.353142393968,0.511722732485,0.998496429019,0.556230712884
9,0.128367569349,0.290005222836,0.391257939383,0.514504206812,0.996992648697,0.625043570811
10,0.147333360803,0.341752017166,0.437740686636,0.531891169533,0.992902129361,0.693243473583
11,0.167347311582,0.384545642315,0.457723460733,0.534990863287,0.979757454181,0.751004890003
12,0.185139833892,0.404867307434,0.470597671589,0.552050998782,0.959565580618,0.803219839739
13,0.20409919109,0.421532435664,0.473346014133,0.557603199535,0.929898648649,0.847149089282
14,0.224402771468,0.438995810062,0.482293306221,0.548170311524,0.898247114151,0.882129098462
15,0.239981550042,0.446328446095,0.488298296255,0.545484036013,0.859775161312,0.904944336136
16,0.250153036531,0.451971829338,0.493623169027,0.563937837326,0.820763529925,0.923086138201
17,0.253948790268,0.452962110091,0.492396766176,0.554443074037,0.781233464636,0.931712804927
18,0.256909274335,0.453348183147,0.490070880231,0.551758758713,0.742679335445,0.938116904979
19,0.258674429644,0.457865606173,0.495588381356,0.552021676438,0.707829576052,0.941096437629
20,0.258565252281,0.456603176839,0.49359151797,0.551011350191,0.673838900592,0.94390272614
21,0.260315656006,0.459359854447,0.496241132352,0.572628347079,0.642297774807,0.946866272225
22,0.25898771586,0.458858961062,0.494573554262,0.553840456609,0.61228668942,0.94796199488
23,0.258224519137,0.458321864108,0.494261310379,0.567438956708,0.58684874315,0.951065814137
24,0.257541934635,0.4584051512,0.496020490769,0.568826247203,0.562638003583,0.951965724906
25,0.257071253302,0.460107100493,0.49673215892,0.553492199641,0.540627127468,0.952447651186
26,0.256671333779,0.458684562206,0.495779250468,0.555759196768,0.521130562196,0.95341212352
27,0.256452680929,0.459472762702,0.496437456566,0.557807796113,0.501689753779,0.954247551959
28,0.255275153528,0.461053891771,0.495999226636,0.566026132997,0.484979770131,0.956511683428
29,0.254704364189,0.46047907362,0.496761330856,0.556192488508,0.469171683621,0.957934792402
30,0.254125949859,0.459493675561,0.496373505289,0.553297405581,0.453137543484,0.958717727168
31,0.253836422227,0.45866577766,0.495546377164,0.566393716856,0.439406216575,0.959762210671
32,0.253677834706,0.46036994525,0.495939203434,0.557588607052,0.426207372982,0.961898825895
33,0.25288415604,0.458912842862,0.494746691194,0.567527656393,0.412873367232,0.961717510259
34,0.251978549177,0.460458452203,0.496303170932,0.567654697644,0.400443262411,0.962845515218
35,0.250493945402,0.458443892966,0.496400484689,0.554638938122,0.389993972272,0.965594679797
36,0.251066913994,0.458623088988,0.496063371051,0.567472802299,0.378911261085,0.964796873443
37,0.251003456682,0.459093244158,0.496055546472,0.561514933417,0.367887171142,0.965532588465
38,0.250539804297,0.458537608238,0.49460305599,0.556127068611,0.358810310641,0.966578003963
39,0.250400727957,0.458028852424,0.493888251593,0.555269404453,0.34898741669,0.966716811328
40,0.249484093956,0.457729715209,0.493920703542,0.562294405591,0.340484255426,0.966470995257
41,0.249498682646,0.458759025447,0.495218731415,0.561495655333,0.332932839664,0.968781205827
42,0.247743719346,0.456146547051,0.493878848077,0.558045968028,0.325127517421,0.968350253523
43,0.248745888987,0.457731094034,0.494590242772,0.564578010783,0.316684576928,0.969514643335
44,0.248462716924,0.458117011822,0.494641510597,0.570813142504,0.309677566575,0.970641657565
45,0.248301138066,0.457772967553,0.494948491283,0.559540658216,0.303225230054,0.971796449484
46,0.246152032125,0.456448766093,0.494149227368,0.552473797223,0.296312487705,0.97088550934
47,0.246625664725,0.456908575197,0.494173199791,0.555493324766,0.289600410933,0.970021662111
48,0.246827892938,0.457058294094,0.495209894725,0.553557489626,0.28393897481,0.971456247249
49,0.246126536857,0.456599902715,0.494278406801,0.558992130174,0.278284259373,0.971940060876

