arrivalRate,rtAvg,rt95,rt99,rtMax,optionalRatio,utilization
1,0.0728842958255,0.0977801516208,0.134831292863,0.17850150018,1.0,0.0677563549079
2,0.0763638144256,0.124486229079,0.163914646442,0.22079916532,1.0,0.139033883964
3,0.0801977630213,0.133908012911,0.18987686468,0.249794779156,1.0,0.208029913235
4,0.0845662324498,0.143037718992,0.203903752932,0.350987144006,1.0,0.278880610092
5,0.0905065579606,0.171486959152,0.244059243502,0.364789715204,1.0,0.347963600867
6,0.09646556354,0.189846472707,0.277346265152,0.408075603405,0.999665271967,0.418022503186
7,0.103903986899,0.210772976031,0.30459119144,0.419279736966,0.998273878021,0.485803078406
8,0.113660444317,0.242874746168,0.335182653461,0.417656597602,0.99649122807,0.556728049719
9,0.126576372763,0.277514053125,0.37094685664,0.417845024455,0.993316997104,0.624343907062
10,0.142062710093,0.315576133338,0.383692474931,0.419634121133,0.982705188443,0.688248571607
11,0.156298821778,0.341718047584,0.394967834898,0.41989874882,0.966535971551,0.742291588389
12,0.169013525283,0.354323828547,0.395209998256,0.419970534728,0.943284330104,0.791024435312
13,0.185144780475,0.368084859986,0.403889883787,0.419930774129,0.914932821497,0.834974116954
14,0.198224093101,0.37462011161,0.407908197969,0.419919633162,0.882206228176,0.867768037838
15,0.207800952396,0.37862695475,0.408180313293,0.419924954689,0.845473292091,0.891298698421
16,0.215395642347,0.381754057372,0.408980555133,0.419993404383,0.804446658778,0.90633809874
17,0.218508272548,0.384888301324,0.410895609606,0.419903178831,0.767548500882,0.916590649269
18,0.22120290049,0.386428137308,0.410602418488,0.419969207341,0.731617851387,0.924781055365
19,0.222735131703,0.386744381982,0.41095717109,0.419985270863,0.698326381923,0.929740997536
20,0.224807943548,0.38865526779,0.411703349593,0.419999725807,0.665981345903,0.934149723724
21,0.224560700921,0.389688042817,0.41200135394,0.41999245809,0.636363636364,0.938074555347
22,0.223962390137,0.388941427583,0.411543877824,0.419911278752,0.60582480091,0.937758801751
23,0.222731094124,0.388821679178,0.411808707588,0.419982440086,0.579064103679,0.93859603223
24,0.221598680488,0.38866685121,0.412115577315,0.419858252682,0.555981339553,0.941492795223
25,0.220661828926,0.388194450958,0.411099309752,0.419964225968,0.53435297886,0.942042361934
26,0.220179367272,0.389334961163,0.412096884533,0.419993576184,0.514825525352,0.943082693705
27,0.218669909675,0.387994159627,0.411186273566,0.420098613811,0.497697563874,0.94723816077
28,0.219200998699,0.388782138372,0.412174463309,0.419969075606,0.480717585133,0.949523981701
29,0.21802200806,0.38817280116,0.41125212028,0.419991094028,0.464127577141,0.949561122855
30,0.216866398839,0.387858964475,0.4107362721,0.41993871111,0.448585000335,0.949794714807
31,0.217324476644,0.387761884044,0.411620912397,0.419996244187,0.435250283493,0.952127829112
32,0.216358495802,0.387141162848,0.410121950622,0.419994849355,0.422811204623,0.95484222029
33,0.216508891435,0.38774039878,0.410915918512,0.420382768412,0.408865345389,0.953172753104
34,0.216628463274,0.388530631014,0.411122814824,0.419979981431,0.39829782204,0.957115491146
35,0.215653802557,0.387568265079,0.411133547024,0.419937909303,0.386473845801,0.957137677781
36,0.215112645912,0.386293672219,0.410910773468,0.419973080019,0.37507668284,0.956589839894
37,0.214389969229,0.386102456869,0.410065219368,0.420414812773,0.365029011442,0.957970576961
38,0.214755148393,0.386549412409,0.410180546205,0.420432477242,0.356710300145,0.960569127451
39,0.214290679262,0.387140002111,0.410855294588,0.419916097809,0.347327262438,0.962150161841
40,0.213477057346,0.387185657775,0.410953212763,0.419981448137,0.338387007706,0.961369977092
41,0.212812261558,0.385718096998,0.410196868802,0.419960850242,0.330547317336,0.962340387362
42,0.212569366286,0.385736049959,0.410559451591,0.420067290566,0.322465589467,0.961969037143
43,0.212758475146,0.386197584628,0.410368076921,0.419976598014,0.314894412259,0.963250029507
44,0.21159884394,0.384897102059,0.410332320234,0.419972214748,0.307737945828,0.964383580302
45,0.211520493101,0.384651081812,0.410096466758,0.419991876685,0.30077959211,0.963580973857
46,0.210540323719,0.383107606395,0.408912420051,0.419985279073,0.295029290898,0.966459335955
47,0.210803495533,0.384390306392,0.409762411112,0.419990512556,0.288998287671,0.967429720101
48,0.209571218733,0.383656289444,0.408400252796,0.419985318503,0.282807326376,0.967647526196
49,0.209162805523,0.384276596377,0.408822147489,0.419987930611,0.277382003326,0.969399962974

