0.0001,36
0.0002,33
0.0002,33
0.0003,32
0.0003,32
0.0004,31
0.0004,31
0.0005,30
0.0005,30
0.0006,29
0.0007,29
0.0008,28
0.0009,28
0.001,27
0.0012,27
0.0013,26
0.0015,26
0.0016,25
0.002,25
0.0021,24
0.0026,24
0.0027,23
0.0034,23
0.0035,22
0.0045,22
0.0046,21
0.0059,21
0.006,20
0.0077,20
0.0078,19
0.01,19
0.0101,18
0.0131,18
0.0132,17
0.0172,17
0.0173,16
0.0226,16
0.0227,15
0.0296,15
0.0297,14
0.039,14
0.0391,13
0.0514,13
0.0515,12
0.068,12
0.0681,11
0.0901,11
0.0902,10
0.1197,10
0.1198,9
0.1591,9
0.1592,8
0.2113,8
0.2114,7
0.2785,7
0.2786,6
0.3614,6
0.3615,5
0.4549,5
0.455,4
0.5436,4
0.5437,3
0.5972,3
0.5973,1
0.7001,1
