0.01001,0.0077902
0.03003,0.015468
0.05005,0.023137
0.07007,0.03069
0.09009,0.038335
0.11011,0.045832
0.13013,0.053267
0.15015,0.060702
0.17017,0.068006
0.19019,0.075267
0.21021,0.082596
0.23023,0.08972
0.25025,0.096937
0.27027,0.10394
0.29029,0.11114
0.31031,0.11836
0.33033,0.12552
0.35035,0.13272
0.37037,0.14004
0.39039,0.14717
0.41041,0.15431
0.43043,0.16145
0.45045,0.16852
0.47047,0.17564
0.49049,0.1828
0.5005,0.18788
0.51051,0.19292
0.52052,0.19797
0.53053,0.20304
0.55055,0.21299
0.56056,0.21806
0.58058,0.22805
0.6006,0.23794
0.62062,0.24777
0.64064,0.25767
0.66066,0.26753
0.68068,0.27729
0.7007,0.28706
0.72072,0.29676
0.74074,0.30634
0.76076,0.31598
0.78078,0.32551
0.8008,0.33494
0.82082,0.34452
0.84084,0.354
0.86086,0.36326
0.88088,0.3726
0.9009,0.38185
0.92092,0.39095
0.94094,0.40004
0.96096,0.40917
0.98098,0.41808
1.001,0.42707
1.021,0.43611
1.041,0.44508
1.0611,0.45398
1.0811,0.46276
1.1011,0.47146
1.1211,0.48007
1.1411,0.48881
1.1612,0.49721
1.1812,0.50578
1.2012,0.5144
1.2212,0.52276
1.2412,0.53071
1.2613,0.53887
1.2813,0.54683
1.3013,0.55478
1.3213,0.56263
1.3413,0.57024
1.3614,0.57786
1.3814,0.58539
1.4014,0.59275
1.4214,0.60005
1.4414,0.60712
1.4615,0.61411
1.4815,0.62114
1.5015,0.62801
1.5215,0.63487
1.5415,0.64164
1.5616,0.64806
1.5816,0.65464
1.6016,0.66089
1.6216,0.66729
1.6416,0.67347
1.6617,0.67953
1.6817,0.6856
1.7017,0.69146
1.7217,0.69718
1.7417,0.70273
1.7618,0.7084
1.7818,0.71403
1.8018,0.71935
1.8218,0.72461
1.8418,0.72981
1.8619,0.73496
1.8819,0.73997
1.9119,0.74729
1.9419,0.75436
1.972,0.76122
2.002,0.76794
2.032,0.77446
2.0621,0.78087
2.0921,0.78702
2.1221,0.79285
2.1522,0.79866
2.1822,0.80431
2.2122,0.80971
2.2422,0.81502
2.2723,0.82025
2.3123,0.82664
2.3524,0.83302
2.3924,0.83914
2.4324,0.84491
2.4725,0.85037
2.5125,0.85565
2.5626,0.86177
2.6126,0.86778
2.6627,0.8736
2.7127,0.87905
2.7628,0.8842
2.8228,0.89012
2.8829,0.89569
2.9429,0.90079
3.013,0.90653
3.0831,0.91195
3.1532,0.91695
3.2332,0.92229
3.3233,0.92784
3.4134,0.9329
3.5135,0.93811
3.6236,0.94333
3.7437,0.94851
3.8839,0.95383
4.044,0.95909
4.2242,0.96423
4.4344,0.9694
4.6747,0.97446
4.975,0.97959
5.3453,0.98459
5.8959,0.98961
6.8368,0.99463
9.99,0.99939
