0.01001,0.0077583
0.03003,0.01541
0.05005,0.022898
0.07007,0.030532
0.09009,0.038083
0.11011,0.045507
0.13013,0.053081
0.15015,0.06056
0.17017,0.067862
0.19019,0.0752
0.21021,0.082526
0.23023,0.090041
0.25025,0.097253
0.27027,0.10433
0.29029,0.11162
0.31031,0.11891
0.33033,0.1262
0.35035,0.1334
0.37037,0.14058
0.39039,0.14779
0.41041,0.15498
0.43043,0.1621
0.45045,0.16924
0.47047,0.17633
0.49049,0.1836
0.5005,0.18877
0.51051,0.19382
0.52052,0.19886
0.53053,0.20387
0.54054,0.20894
0.55055,0.21394
0.56056,0.21899
0.58058,0.22892
0.6006,0.2388
0.62062,0.24862
0.64064,0.25831
0.66066,0.26825
0.68068,0.2781
0.7007,0.2877
0.72072,0.29737
0.74074,0.3071
0.76076,0.31645
0.78078,0.32614
0.8008,0.33584
0.82082,0.34533
0.84084,0.35477
0.86086,0.36408
0.88088,0.37345
0.9009,0.38284
0.92092,0.39194
0.94094,0.40106
0.96096,0.41015
0.98098,0.41905
1.001,0.4282
1.021,0.43734
1.041,0.4463
1.0611,0.45511
1.0811,0.46397
1.1011,0.47265
1.1211,0.48123
1.1411,0.48982
1.1612,0.49828
1.1812,0.50664
1.2012,0.51502
1.2212,0.52318
1.2412,0.53122
1.2613,0.53925
1.2813,0.54725
1.3013,0.5552
1.3213,0.56299
1.3413,0.57071
1.3614,0.57818
1.3814,0.58575
1.4014,0.59323
1.4214,0.60063
1.4414,0.60791
1.4615,0.61499
1.4815,0.6219
1.5015,0.62891
1.5215,0.63574
1.5415,0.64246
1.5616,0.64903
1.5816,0.65552
1.6016,0.66187
1.6216,0.66816
1.6416,0.67423
1.6617,0.68019
1.6817,0.68608
1.7017,0.69205
1.7217,0.69777
1.7417,0.70337
1.7618,0.70893
1.7818,0.71436
1.8018,0.71976
1.8218,0.72513
1.8418,0.73031
1.8619,0.73543
1.8819,0.74058
1.9119,0.74791
1.9419,0.75491
1.972,0.76187
2.002,0.7685
2.032,0.77502
2.0621,0.78131
2.0921,0.78741
2.1221,0.79345
2.1522,0.79936
2.1822,0.80487
2.2122,0.81021
2.2422,0.81528
2.2723,0.8204
2.3123,0.82693
2.3524,0.83305
2.3924,0.83906
2.4324,0.84468
2.4725,0.85022
2.5125,0.85554
2.5526,0.86063
2.6026,0.86676
2.6527,0.87244
2.7027,0.87793
2.7528,0.88306
2.8028,0.88808
2.8629,0.89367
2.9229,0.89904
2.993,0.90481
3.0631,0.9102
3.1331,0.91527
3.2132,0.9207
3.2933,0.92575
3.3834,0.93094
3.4835,0.93626
3.5936,0.94168
3.7137,0.947
3.8438,0.95212
3.994,0.95737
4.1642,0.96244
4.3644,0.96759
4.5946,0.97271
4.8749,0.9778
5.2252,0.98284
5.7057,0.98788
6.4865,0.9929
8.3283,0.9979
9.99,0.99927
