0.05,11.756
0.06,11.211
0.07,11.211
0.08,10.737
0.09,10.311
0.1,9.9559
0.11,10
0.12,9.08
0.13,9.0079
0.14,8.8453
0.15,8.3648
0.16,8.3648
0.17,7.9785
0.18,8
0.19,7.7559
0.2,7.7559
0.21,7.3111
0.22,6.9559
0.23,6.9453
0.24,7
0.25,7
0.26,7
0.27,6.5421
0.28,6.08
0.29,6.121
0.3,5.9453
0.31,6
0.32,6
0.33,6
0.34,5.8453
0.35,5.6785
0.36,5.3648
0.37,4.9785
0.38,5
0.39,5
0.4,5
0.41,5
0.42,5
0.43,4.8453
0.44,4.6785
0.45,4.3111
0.46,4.121
0.47,3.9453
0.48,4
0.49,4
0.5,4
0.51,4
0.52,4
0.53,3.7559
0.54,3.2111
0.55,3.2599
0.56,2.9453
0.57,3
0.58,3
0.59,2.7559
0.6,1.1439
0.61,1
0.62,1
0.63,1
0.64,1
0.65,1
0.66,1
0.67,1
0.68,1
0.69,1
0.7,1
0.7,1
0.69,1
0.68,1
0.67,1
0.66,1
0.65,1
0.64,1
0.63,1
0.62,1
0.61,1
0.6,1.8561
0.59,3.0441
0.58,3
0.57,3
0.56,3.1547
0.55,3.7401
0.54,3.6889
0.53,4.0441
0.52,4
0.51,4
0.5,4
0.49,4
0.48,4
0.47,4.1547
0.46,4.579
0.45,4.7889
0.44,5.0215
0.43,5.0547
0.42,5
0.41,5
0.4,5
0.39,5
0.38,5
0.37,5.3215
0.36,5.8352
0.35,6.0215
0.34,6.0547
0.33,6
0.32,6
0.31,6
0.3,6.1547
0.29,6.579
0.28,6.52
0.27,6.9579
0.26,7
0.25,7
0.24,7
0.23,7.1547
0.22,7.2441
0.21,7.7889
0.2,8.0441
0.19,8.0441
0.18,8
0.17,8.3215
0.16,8.8352
0.15,8.8352
0.14,9.0547
0.13,9.3921
0.12,9.52
0.11,10
0.1,10.244
0.09,10.789
0.08,11.263
0.07,11.689
0.06,11.689
0.05,12.044
